,sale_date,item_name,item_tags,item_price,item_quantity,store_location,customer_gender,customer_age,customer_email,customer_satisfaction,coupon_used,purchase_method
902,2013-07-23 05:26:44.401,"['laptop', 'pens', 'binder', 'envelopes', 'binder', 'notepad', 'pens', 'envelopes', 'notepad']","[['electronics', 'school', 'office'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['office', 'writing', 'school']]","[Decimal128('1504.86'), Decimal128('53.48'), Decimal128('28.04'), Decimal128('8.81'), Decimal128('20.66'), Decimal128('22.05'), Decimal128('72.21'), Decimal128('20.33'), Decimal128('11.26')]","[3, 5, 9, 8, 5, 5, 5, 2, 2]",Seattle,F,39,fuc@gumutov.vg,5,False,Online
903,2016-03-18 16:42:59.483,"['pens', 'binder', 'envelopes', 'notepad', 'backpack', 'pens', 'printer paper', 'envelopes', 'laptop', 'notepad']","[['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['writing', 'office', 'school', 'stationary'], ['office', 'stationary'], ['stationary', 'office', 'general'], ['electronics', 'school', 'office'], ['office', 'writing', 'school']]","[Decimal128('21.36'), Decimal128('14.14'), Decimal128('6.79'), Decimal128('21.9'), Decimal128('150.05'), Decimal128('14.58'), Decimal128('47.55'), Decimal128('12.93'), Decimal128('1414.96'), Decimal128('33.82')]","[5, 10, 6, 3, 1, 3, 2, 4, 4, 1]",New York,M,51,fipukuz@duvvaez.cc,2,False,In store
904,2014-07-07 04:56:48.454,['envelopes'],"[['stationary', 'office', 'general']]",[Decimal128('17.74')],[8],Denver,F,34,jezujab@vogaodu.la,4,False,Online
905,2017-09-03 01:59:40.857,"['backpack', 'notepad', 'pens']","[['school', 'travel', 'kids'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('56.36'), Decimal128('11.74'), Decimal128('17.9')]","[2, 2, 1]",Denver,M,30,upem@hac.cc,4,False,In store
906,2013-02-04 04:33:22.254,"['envelopes', 'notepad', 'backpack', 'pens', 'envelopes', 'printer paper', 'pens', 'notepad']","[['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['office', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school']]","[Decimal128('19.84'), Decimal128('27.52'), Decimal128('52.02'), Decimal128('61.74'), Decimal128('15.19'), Decimal128('11.81'), Decimal128('62.3'), Decimal128('37.39')]","[9, 4, 3, 2, 8, 2, 4, 1]",London,F,32,elebiteb@hujtak.sx,4,False,In store
907,2016-06-14 03:13:56.772,"['binder', 'envelopes', 'notepad', 'binder', 'printer paper']","[['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['office', 'stationary']]","[Decimal128('27.06'), Decimal128('6.41'), Decimal128('24.36'), Decimal128('18.42'), Decimal128('39.69')]","[1, 1, 4, 10, 8]",New York,F,66,ocjaho@isalumfan.ng,5,True,In store
908,2014-05-03 19:00:12.141,['binder'],"[['school', 'general', 'organization']]",[Decimal128('10.55')],[6],Seattle,M,49,gorkaivi@bakcibo.bq,4,False,In store
909,2015-06-29 21:42:08.192,"['envelopes', 'printer paper', 'pens', 'notepad']","[['stationary', 'office', 'general'], ['office', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school']]","[Decimal128('19.52'), Decimal128('27.24'), Decimal128('75.08'), Decimal128('22.67')]","[6, 10, 2, 3]",Denver,F,72,rozec@il.mw,5,False,In store
910,2015-12-17 02:08:49.169,"['notepad', 'notepad', 'envelopes', 'pens', 'binder']","[['office', 'writing', 'school'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization']]","[Decimal128('29.7'), Decimal128('37.98'), Decimal128('24.14'), Decimal128('12.47'), Decimal128('15.98')]","[5, 5, 6, 3, 8]",Denver,F,52,aprabno@fahum.qa,4,False,In store
911,2017-03-07 02:37:58.645,"['pens', 'envelopes', 'notepad', 'binder']","[['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['school', 'general', 'organization']]","[Decimal128('30.8'), Decimal128('7.55'), Decimal128('22.53'), Decimal128('24.48')]","[3, 1, 1, 3]",New York,F,66,erago@ikver.me,4,False,In store
912,2013-05-30 13:54:25.520,"['envelopes', 'notepad', 'binder', 'pens', 'printer paper']","[['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary'], ['office', 'stationary']]","[Decimal128('14.75'), Decimal128('22.46'), Decimal128('15.53'), Decimal128('62.6'), Decimal128('35.51')]","[10, 4, 1, 2, 8]",Denver,F,33,wo@mej.om,3,False,In store
913,2013-03-31 20:50:51.549,"['printer paper', 'notepad', 'pens', 'envelopes', 'binder', 'binder', 'envelopes', 'laptop', 'pens', 'notepad']","[['office', 'stationary'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['school', 'general', 'organization'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['electronics', 'school', 'office'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school']]","[Decimal128('21.54'), Decimal128('11.24'), Decimal128('15.65'), Decimal128('21.36'), Decimal128('21.13'), Decimal128('25.37'), Decimal128('7.44'), Decimal128('774.84'), Decimal128('26.39'), Decimal128('5.44')]","[6, 2, 3, 10, 8, 4, 3, 4, 4, 1]",London,F,23,okukucfub@apu.co,3,False,In store
914,2016-11-04 16:50:54.246,"['backpack', 'notepad', 'envelopes', 'binder', 'pens', 'envelopes', 'notepad', 'printer paper', 'notepad']","[['school', 'travel', 'kids'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['office', 'stationary'], ['office', 'writing', 'school']]","[Decimal128('156.79'), Decimal128('16.53'), Decimal128('6.84'), Decimal128('14.08'), Decimal128('30.59'), Decimal128('5.29'), Decimal128('17.23'), Decimal128('13.42'), Decimal128('27.63')]","[4, 2, 10, 2, 1, 8, 5, 6, 1]",London,M,75,minrip@oje.cv,5,True,Phone
915,2013-11-15 01:02:36.703,"['binder', 'notepad', 'notepad', 'pens', 'backpack', 'notepad', 'printer paper']","[['school', 'general', 'organization'], ['office', 'writing', 'school'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['school', 'travel', 'kids'], ['office', 'writing', 'school'], ['office', 'stationary']]","[Decimal128('19.3'), Decimal128('23.09'), Decimal128('7.7'), Decimal128('62.38'), Decimal128('74.86'), Decimal128('37.22'), Decimal128('34.78')]","[10, 4, 3, 1, 4, 5, 7]",Austin,F,55,mudbij@fov.jm,2,True,Phone
916,2015-10-14 19:15:10.106,"['backpack', 'pens', 'binder', 'binder', 'notepad', 'notepad', 'pens', 'laptop']","[['school', 'travel', 'kids'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['electronics', 'school', 'office']]","[Decimal128('118.11'), Decimal128('71.57'), Decimal128('23.84'), Decimal128('20.03'), Decimal128('30.93'), Decimal128('14.18'), Decimal128('62.59'), Decimal128('1409.14')]","[3, 2, 7, 6, 4, 2, 4, 5]",London,F,62,zikracra@in.tr,4,False,Online
917,2016-06-30 17:16:44.815,"['notepad', 'envelopes', 'backpack', 'notepad', 'notepad', 'binder']","[['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['school', 'travel', 'kids'], ['office', 'writing', 'school'], ['office', 'writing', 'school'], ['school', 'general', 'organization']]","[Decimal128('31.67'), Decimal128('19.56'), Decimal128('136.17'), Decimal128('10.44'), Decimal128('10.17'), Decimal128('21.85')]","[3, 3, 4, 3, 5, 8]",Seattle,M,34,ewoem@pi.no,5,False,In store
918,2016-01-26 20:19:31.493,"['notepad', 'pens', 'laptop', 'envelopes', 'backpack', 'printer paper', 'binder']","[['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['electronics', 'school', 'office'], ['stationary', 'office', 'general'], ['school', 'travel', 'kids'], ['office', 'stationary'], ['school', 'general', 'organization']]","[Decimal128('13.59'), Decimal128('56.17'), Decimal128('1096.81'), Decimal128('17.63'), Decimal128('86.51'), Decimal128('44.01'), Decimal128('28.26')]","[5, 2, 5, 2, 4, 8, 9]",Seattle,M,49,geg@no.me,1,False,In store
919,2013-07-27 05:27:19.127,"['laptop', 'notepad', 'envelopes', 'envelopes', 'pens', 'pens', 'backpack', 'binder', 'notepad']","[['electronics', 'school', 'office'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['stationary', 'office', 'general'], ['writing', 'office', 'school', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['school', 'travel', 'kids'], ['school', 'general', 'organization'], ['office', 'writing', 'school']]","[Decimal128('885.81'), Decimal128('39.42'), Decimal128('15.04'), Decimal128('24.69'), Decimal128('24.08'), Decimal128('43.21'), Decimal128('75.27'), Decimal128('22.26'), Decimal128('34.36')]","[3, 4, 9, 7, 2, 3, 4, 1, 1]",London,F,28,duzmi@luggagi.bi,4,False,Phone
920,2016-11-05 12:48:36.525,"['pens', 'envelopes', 'backpack', 'notepad', 'printer paper', 'binder']","[['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['school', 'travel', 'kids'], ['office', 'writing', 'school'], ['office', 'stationary'], ['school', 'general', 'organization']]","[Decimal128('72.35'), Decimal128('11.91'), Decimal128('157.19'), Decimal128('26.6'), Decimal128('39.87'), Decimal128('26.45')]","[1, 3, 3, 2, 8, 9]",Seattle,F,53,ba@eciiwtet.ng,4,False,In store
921,2017-08-30 04:18:22.083,"['laptop', 'printer paper', 'notepad', 'pens', 'envelopes', 'binder', 'envelopes']","[['electronics', 'school', 'office'], ['office', 'stationary'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['school', 'general', 'organization'], ['stationary', 'office', 'general']]","[Decimal128('1004.86'), Decimal128('19.38'), Decimal128('37.12'), Decimal128('47.67'), Decimal128('21.82'), Decimal128('13.47'), Decimal128('14.91')]","[5, 1, 5, 3, 9, 5, 5]",Denver,F,20,uf@nobi.va,4,False,Online
922,2013-10-18 19:54:05.640,"['pens', 'envelopes', 'envelopes', 'backpack', 'laptop', 'notepad', 'notepad', 'binder', 'pens', 'notepad']","[['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['stationary', 'office', 'general'], ['school', 'travel', 'kids'], ['electronics', 'school', 'office'], ['office', 'writing', 'school'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school']]","[Decimal128('16.98'), Decimal128('24.9'), Decimal128('7.76'), Decimal128('134.15'), Decimal128('1104.87'), Decimal128('38.2'), Decimal128('30.51'), Decimal128('29.96'), Decimal128('73.77'), Decimal128('23.22')]","[2, 7, 3, 3, 3, 2, 2, 7, 4, 1]",Austin,F,33,ifidduv@ma.ls,5,False,In store
923,2016-01-04 00:55:30.436,"['backpack', 'notepad']","[['school', 'travel', 'kids'], ['office', 'writing', 'school']]","[Decimal128('138.35'), Decimal128('7.05')]","[1, 1]",Denver,M,31,kuwsacu@telwiciz.tc,5,False,Phone
924,2014-07-25 13:58:58.910,"['binder', 'envelopes', 'printer paper', 'envelopes', 'backpack', 'notepad', 'laptop', 'binder', 'notepad']","[['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['office', 'stationary'], ['stationary', 'office', 'general'], ['school', 'travel', 'kids'], ['office', 'writing', 'school'], ['electronics', 'school', 'office'], ['school', 'general', 'organization'], ['office', 'writing', 'school']]","[Decimal128('11.15'), Decimal128('20.98'), Decimal128('39.41'), Decimal128('17.14'), Decimal128('85.41'), Decimal128('34.4'), Decimal128('987.48'), Decimal128('17.93'), Decimal128('18.14')]","[9, 3, 2, 9, 4, 2, 5, 7, 1]",Denver,F,67,ma@oji.iq,4,False,In store
925,2017-07-22 13:43:30.742,"['notepad', 'notepad', 'backpack', 'laptop', 'binder', 'pens']","[['office', 'writing', 'school'], ['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['electronics', 'school', 'office'], ['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('33.07'), Decimal128('23.78'), Decimal128('98.39'), Decimal128('1002.88'), Decimal128('27.45'), Decimal128('10.52')]","[2, 3, 4, 3, 9, 2]",Seattle,M,21,jaicle@ad.pt,4,False,Phone
926,2013-06-28 01:24:11.787,"['envelopes', 'laptop', 'binder', 'backpack', 'notepad', 'pens']","[['stationary', 'office', 'general'], ['electronics', 'school', 'office'], ['school', 'general', 'organization'], ['school', 'travel', 'kids'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('9.09'), Decimal128('1009.42'), Decimal128('22.37'), Decimal128('174.92'), Decimal128('38.26'), Decimal128('68.64')]","[8, 1, 6, 2, 5, 4]",Austin,F,74,lacka@niv.vc,1,False,Online
927,2015-06-26 13:27:19.294,"['envelopes', 'laptop', 'notepad']","[['stationary', 'office', 'general'], ['electronics', 'school', 'office'], ['office', 'writing', 'school']]","[Decimal128('13.74'), Decimal128('963.14'), Decimal128('37.22')]","[4, 2, 4]",Seattle,M,35,vesvonti@zavlaruj.tr,5,False,In store
928,2013-09-21 06:36:06.588,"['envelopes', 'pens', 'printer paper', 'backpack', 'binder', 'envelopes', 'pens']","[['stationary', 'office', 'general'], ['writing', 'office', 'school', 'stationary'], ['office', 'stationary'], ['school', 'travel', 'kids'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('16.97'), Decimal128('23.39'), Decimal128('27.63'), Decimal128('61.03'), Decimal128('14.03'), Decimal128('9.93'), Decimal128('38.74')]","[9, 1, 6, 4, 4, 8, 5]",Denver,F,34,tomi@ka.mq,5,True,In store
929,2017-11-16 22:23:19.616,"['laptop', 'envelopes', 'printer paper', 'notepad', 'backpack', 'pens', 'binder', 'binder']","[['electronics', 'school', 'office'], ['stationary', 'office', 'general'], ['office', 'stationary'], ['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['school', 'general', 'organization']]","[Decimal128('1415.81'), Decimal128('24.2'), Decimal128('43.18'), Decimal128('19.08'), Decimal128('130.58'), Decimal128('35.77'), Decimal128('11.71'), Decimal128('17.48')]","[3, 10, 1, 3, 4, 3, 9, 6]",London,M,41,tet@ecimehwap.mg,3,False,In store
930,2014-05-06 21:24:41.986,"['notepad', 'backpack', 'envelopes', 'pens', 'binder', 'pens', 'printer paper']","[['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['stationary', 'office', 'general'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary'], ['office', 'stationary']]","[Decimal128('38.84'), Decimal128('193.55'), Decimal128('20.63'), Decimal128('70.14'), Decimal128('17.81'), Decimal128('52.98'), Decimal128('49.87')]","[1, 5, 9, 5, 6, 3, 10]",Seattle,F,32,tudaogo@ziumose.fr,2,False,In store
931,2017-01-08 19:02:35.708,"['pens', 'notepad', 'pens', 'binder', 'notepad', 'laptop']","[['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['electronics', 'school', 'office']]","[Decimal128('57.59'), Decimal128('16.14'), Decimal128('52.83'), Decimal128('27.33'), Decimal128('31.85'), Decimal128('1387.05')]","[1, 5, 5, 4, 5, 5]",Denver,F,30,lomsujim@tal.gb,3,False,Online
932,2017-10-04 05:10:38.125,"['envelopes', 'laptop', 'backpack', 'pens', 'notepad', 'envelopes', 'pens', 'printer paper']","[['stationary', 'office', 'general'], ['electronics', 'school', 'office'], ['school', 'travel', 'kids'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['writing', 'office', 'school', 'stationary'], ['office', 'stationary']]","[Decimal128('21.08'), Decimal128('412.69'), Decimal128('78.72'), Decimal128('30.5'), Decimal128('6.88'), Decimal128('17.71'), Decimal128('53.68'), Decimal128('49.03')]","[6, 4, 5, 4, 5, 6, 3, 1]",New York,M,21,alweh@lukama.az,4,False,In store
933,2013-12-06 13:12:13.373,"['envelopes', 'laptop', 'backpack', 'notepad', 'binder', 'binder', 'notepad', 'pens', 'printer paper']","[['stationary', 'office', 'general'], ['electronics', 'school', 'office'], ['school', 'travel', 'kids'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['office', 'stationary']]","[Decimal128('12.75'), Decimal128('731.03'), Decimal128('107.82'), Decimal128('21.24'), Decimal128('16.97'), Decimal128('10.32'), Decimal128('9.35'), Decimal128('32.64'), Decimal128('24.45')]","[6, 4, 2, 3, 5, 8, 4, 1, 9]",Denver,M,43,lomafac@nab.gq,5,False,Online
934,2016-06-26 02:22:15.385,"['envelopes', 'laptop', 'pens']","[['stationary', 'office', 'general'], ['electronics', 'school', 'office'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('21.32'), Decimal128('441.37'), Decimal128('38.9')]","[10, 5, 3]",New York,M,34,pevebawob@oveesofe.ai,5,False,In store
935,2014-02-25 23:01:26.196,['notepad'],"[['office', 'writing', 'school']]",[Decimal128('7.6')],[3],Denver,M,26,gewemedu@cagepfu.nc,2,True,Phone
